name,audio_name,audio_path,image_name,image_path,label,predict,confidence
14_block1_43_22_PA_3,14_block1_43_22_PA_3.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_43_22_PA_3.wav,14_block1_43_22_PA_3.png,/Users/hela/Code/pata/spectrograms/14_block1_43_22_PA_3.png,,ta,0.984353244304657
14_block1_5_46_TA_6,14_block1_5_46_TA_6.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_5_46_TA_6.wav,14_block1_5_46_TA_6.png,/Users/hela/Code/pata/spectrograms/14_block1_5_46_TA_6.png,,ta,0.9959639310836792
14_block2_9_140_TA_1,14_block2_9_140_TA_1.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_9_140_TA_1.wav,14_block2_9_140_TA_1.png,/Users/hela/Code/pata/spectrograms/14_block2_9_140_TA_1.png,,ta,0.9766627550125122
14_block1_32_23_TA_9,14_block1_32_23_TA_9.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_32_23_TA_9.wav,14_block1_32_23_TA_9.png,/Users/hela/Code/pata/spectrograms/14_block1_32_23_TA_9.png,,ta,0.970231294631958
14_block1_18_35_PA_2,14_block1_18_35_PA_2.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_18_35_PA_2.wav,14_block1_18_35_PA_2.png,/Users/hela/Code/pata/spectrograms/14_block1_18_35_PA_2.png,pa,pa,0.8974992632865906
14_block1_17_52_PA_1,14_block1_17_52_PA_1.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_17_52_PA_1.wav,14_block1_17_52_PA_1.png,/Users/hela/Code/pata/spectrograms/14_block1_17_52_PA_1.png,pa,pa,0.8740330338478088
14_block1_44_64_PA_4,14_block1_44_64_PA_4.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_44_64_PA_4.wav,14_block1_44_64_PA_4.png,/Users/hela/Code/pata/spectrograms/14_block1_44_64_PA_4.png,pa,pa,0.8970823287963867
14_block2_33_114_TA_1,14_block2_33_114_TA_1.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_33_114_TA_1.wav,14_block2_33_114_TA_1.png,/Users/hela/Code/pata/spectrograms/14_block2_33_114_TA_1.png,,ta,0.9879194498062134
14_block1_73_65_PA_1,14_block1_73_65_PA_1.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_73_65_PA_1.wav,14_block1_73_65_PA_1.png,/Users/hela/Code/pata/spectrograms/14_block1_73_65_PA_1.png,,pa,0.948854923248291
14_block2_29_98_PA_6,14_block2_29_98_PA_6.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_29_98_PA_6.wav,14_block2_29_98_PA_6.png,/Users/hela/Code/pata/spectrograms/14_block2_29_98_PA_6.png,,ta,0.9984769225120544
14_block1_70_30_TA_7,14_block1_70_30_TA_7.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_70_30_TA_7.wav,14_block1_70_30_TA_7.png,/Users/hela/Code/pata/spectrograms/14_block1_70_30_TA_7.png,,ta,0.9973588585853576
14_block1_14_38_TA_7,14_block1_14_38_TA_7.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_14_38_TA_7.wav,14_block1_14_38_TA_7.png,/Users/hela/Code/pata/spectrograms/14_block1_14_38_TA_7.png,,ta,0.98661869764328
14_block1_61_61_TA_6,14_block1_61_61_TA_6.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_61_61_TA_6.wav,14_block1_61_61_TA_6.png,/Users/hela/Code/pata/spectrograms/14_block1_61_61_TA_6.png,,ta,0.9934486746788024
14_block1_55_20_TA_8,14_block1_55_20_TA_8.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_55_20_TA_8.wav,14_block1_55_20_TA_8.png,/Users/hela/Code/pata/spectrograms/14_block1_55_20_TA_8.png,,ta,0.9831027388572692
14_block2_11_131_TA_3,14_block2_11_131_TA_3.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_11_131_TA_3.wav,14_block2_11_131_TA_3.png,/Users/hela/Code/pata/spectrograms/14_block2_11_131_TA_3.png,,ta,0.997334122657776
14_block1_67_1_PA_3,14_block1_67_1_PA_3.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_67_1_PA_3.wav,14_block1_67_1_PA_3.png,/Users/hela/Code/pata/spectrograms/14_block1_67_1_PA_3.png,,ta,0.9994730353355408
14_block2_68_94_TA_4,14_block2_68_94_TA_4.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_68_94_TA_4.wav,14_block2_68_94_TA_4.png,/Users/hela/Code/pata/spectrograms/14_block2_68_94_TA_4.png,,pa,0.9798194766044616
14_block2_14_85_PA_7,14_block2_14_85_PA_7.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_14_85_PA_7.wav,14_block2_14_85_PA_7.png,/Users/hela/Code/pata/spectrograms/14_block2_14_85_PA_7.png,,ta,0.9980661273002625
14_block2_24_93_PA_9,14_block2_24_93_PA_9.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_24_93_PA_9.wav,14_block2_24_93_PA_9.png,/Users/hela/Code/pata/spectrograms/14_block2_24_93_PA_9.png,,ta,0.998992383480072
14_block2_55_108_PA_8,14_block2_55_108_PA_8.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_55_108_PA_8.wav,14_block2_55_108_PA_8.png,/Users/hela/Code/pata/spectrograms/14_block2_55_108_PA_8.png,,ta,0.993684470653534
14_block1_26_25_PA_2,14_block1_26_25_PA_2.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_26_25_PA_2.wav,14_block1_26_25_PA_2.png,/Users/hela/Code/pata/spectrograms/14_block1_26_25_PA_2.png,pa,pa,0.8525635600090027
14_block1_52_80_PA_4,14_block1_52_80_PA_4.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_52_80_PA_4.wav,14_block1_52_80_PA_4.png,/Users/hela/Code/pata/spectrograms/14_block1_52_80_PA_4.png,pa,ta,0.9159879684448242
14_block1_13_12_TA_6,14_block1_13_12_TA_6.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_13_12_TA_6.wav,14_block1_13_12_TA_6.png,/Users/hela/Code/pata/spectrograms/14_block1_13_12_TA_6.png,,ta,0.9995373487472534
14_block1_68_71_PA_4,14_block1_68_71_PA_4.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_68_71_PA_4.wav,14_block1_68_71_PA_4.png,/Users/hela/Code/pata/spectrograms/14_block1_68_71_PA_4.png,,ta,0.9719646573066713
14_block1_37_41_TA_6,14_block1_37_41_TA_6.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_37_41_TA_6.wav,14_block1_37_41_TA_6.png,/Users/hela/Code/pata/spectrograms/14_block1_37_41_TA_6.png,ta,ta,0.8424440622329712
14_block2_50_147_TA_2,14_block2_50_147_TA_2.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_50_147_TA_2.wav,14_block2_50_147_TA_2.png,/Users/hela/Code/pata/spectrograms/14_block2_50_147_TA_2.png,,ta,0.9865495562553406
14_block2_28_111_TA_4,14_block2_28_111_TA_4.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_28_111_TA_4.wav,14_block2_28_111_TA_4.png,/Users/hela/Code/pata/spectrograms/14_block2_28_111_TA_4.png,,pa,0.9588801860809326
14_block1_34_56_PA_2,14_block1_34_56_PA_2.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_34_56_PA_2.wav,14_block1_34_56_PA_2.png,/Users/hela/Code/pata/spectrograms/14_block1_34_56_PA_2.png,pa,pa,0.9008428454399108
14_block1_8_7_TA_9,14_block1_8_7_TA_9.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_8_7_TA_9.wav,14_block1_8_7_TA_9.png,/Users/hela/Code/pata/spectrograms/14_block1_8_7_TA_9.png,,ta,0.9989973902702332
14_block1_56_73_TA_9,14_block1_56_73_TA_9.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_56_73_TA_9.wav,14_block1_56_73_TA_9.png,/Users/hela/Code/pata/spectrograms/14_block1_56_73_TA_9.png,,ta,0.9981278777122498
14_block2_80_96_PA_9,14_block2_80_96_PA_9.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_80_96_PA_9.wav,14_block2_80_96_PA_9.png,/Users/hela/Code/pata/spectrograms/14_block2_80_96_PA_9.png,,ta,0.9983952641487122
14_block1_12_42_PA_4,14_block1_12_42_PA_4.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_12_42_PA_4.wav,14_block1_12_42_PA_4.png,/Users/hela/Code/pata/spectrograms/14_block1_12_42_PA_4.png,,pa,0.9688076376914978
14_block1_45_45_TA_6,14_block1_45_45_TA_6.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_45_45_TA_6.wav,14_block1_45_45_TA_6.png,/Users/hela/Code/pata/spectrograms/14_block1_45_45_TA_6.png,,ta,0.9832642674446106
14_block2_1_138_TA_1,14_block2_1_138_TA_1.wav,/Users/hela/Code/pata/Audio_data/14/14_block2_1_138_TA_1.wav,14_block2_1_138_TA_1.png,/Users/hela/Code/pata/spectrograms/14_block2_1_138_TA_1.png,,ta,0.9812745451927184
14_block1_21_72_TA_6,14_block1_21_72_TA_6.wav,/Users/hela/Code/pata/Audio_data/14/14_block1_21_72_TA_6.wav,14_block1_21_72_TA_6.png,/Users/hela/Code/pata/spectrograms/14_block1_21_72_TA_6.png,,ta,0.9990076422691344
22_block1_10_16_TA_2,22_block1_10_16_TA_2.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_10_16_TA_2.wav,22_block1_10_16_TA_2.png,/Users/hela/Code/pata/spectrograms/22_block1_10_16_TA_2.png,,ta,0.9924005270004272
22_block2_42_153_PA_2,22_block2_42_153_PA_2.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_42_153_PA_2.wav,22_block2_42_153_PA_2.png,/Users/hela/Code/pata/spectrograms/22_block2_42_153_PA_2.png,,pa,0.9567022323608398
22_block2_55_149_TA_8,22_block2_55_149_TA_8.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_55_149_TA_8.wav,22_block2_55_149_TA_8.png,/Users/hela/Code/pata/spectrograms/22_block2_55_149_TA_8.png,,ta,0.9928370118141174
22_block1_24_72_PA_9,22_block1_24_72_PA_9.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_24_72_PA_9.wav,22_block1_24_72_PA_9.png,/Users/hela/Code/pata/spectrograms/22_block1_24_72_PA_9.png,,pa,0.9842758178710938
22_block2_26_158_PA_2,22_block2_26_158_PA_2.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_26_158_PA_2.wav,22_block2_26_158_PA_2.png,/Users/hela/Code/pata/spectrograms/22_block2_26_158_PA_2.png,,pa,0.9776269197463988
22_block2_3_110_PA_3,22_block2_3_110_PA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_3_110_PA_3.wav,22_block2_3_110_PA_3.png,/Users/hela/Code/pata/spectrograms/22_block2_3_110_PA_3.png,,pa,0.9720887541770936
22_block2_28_89_PA_4,22_block2_28_89_PA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_28_89_PA_4.wav,22_block2_28_89_PA_4.png,/Users/hela/Code/pata/spectrograms/22_block2_28_89_PA_4.png,,pa,0.986796259880066
22_block1_61_73_PA_6,22_block1_61_73_PA_6.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_61_73_PA_6.wav,22_block1_61_73_PA_6.png,/Users/hela/Code/pata/spectrograms/22_block1_61_73_PA_6.png,,pa,0.964044153690338
22_block1_1_15_TA_1,22_block1_1_15_TA_1.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_1_15_TA_1.wav,22_block1_1_15_TA_1.png,/Users/hela/Code/pata/spectrograms/22_block1_1_15_TA_1.png,,ta,0.9891664385795592
22_block1_51_67_TA_3,22_block1_51_67_TA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_51_67_TA_3.wav,22_block1_51_67_TA_3.png,/Users/hela/Code/pata/spectrograms/22_block1_51_67_TA_3.png,ta,ta,0.5105311274528503
22_block1_63_64_PA_8,22_block1_63_64_PA_8.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_63_64_PA_8.wav,22_block1_63_64_PA_8.png,/Users/hela/Code/pata/spectrograms/22_block1_63_64_PA_8.png,,pa,0.9579249024391174
22_block2_31_123_TA_8,22_block2_31_123_TA_8.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_31_123_TA_8.wav,22_block2_31_123_TA_8.png,/Users/hela/Code/pata/spectrograms/22_block2_31_123_TA_8.png,,ta,0.9889155626296996
22_block1_2_5_TA_2,22_block1_2_5_TA_2.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_2_5_TA_2.wav,22_block1_2_5_TA_2.png,/Users/hela/Code/pata/spectrograms/22_block1_2_5_TA_2.png,,ta,0.96608966588974
22_block1_21_28_PA_6,22_block1_21_28_PA_6.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_21_28_PA_6.wav,22_block1_21_28_PA_6.png,/Users/hela/Code/pata/spectrograms/22_block1_21_28_PA_6.png,,pa,0.9434129595756532
22_block1_74_37_TA_2,22_block1_74_37_TA_2.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_74_37_TA_2.wav,22_block1_74_37_TA_2.png,/Users/hela/Code/pata/spectrograms/22_block1_74_37_TA_2.png,ta,ta,0.8747245073318481
22_block2_75_85_PA_3,22_block2_75_85_PA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_75_85_PA_3.wav,22_block2_75_85_PA_3.png,/Users/hela/Code/pata/spectrograms/22_block2_75_85_PA_3.png,,pa,0.984404981136322
22_block1_72_66_PA_9,22_block1_72_66_PA_9.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_72_66_PA_9.wav,22_block1_72_66_PA_9.png,/Users/hela/Code/pata/spectrograms/22_block1_72_66_PA_9.png,,pa,0.9643700122833252
22_block1_15_4_PA_8,22_block1_15_4_PA_8.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_15_4_PA_8.wav,22_block1_15_4_PA_8.png,/Users/hela/Code/pata/spectrograms/22_block1_15_4_PA_8.png,,pa,0.96310156583786
22_block2_27_93_PA_3,22_block2_27_93_PA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_27_93_PA_3.wav,22_block2_27_93_PA_3.png,/Users/hela/Code/pata/spectrograms/22_block2_27_93_PA_3.png,,pa,0.969168186187744
22_block2_7_101_TA_8,22_block2_7_101_TA_8.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_7_101_TA_8.wav,22_block2_7_101_TA_8.png,/Users/hela/Code/pata/spectrograms/22_block2_7_101_TA_8.png,,ta,0.986929416656494
22_block2_25_136_PA_1,22_block2_25_136_PA_1.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_25_136_PA_1.wav,22_block2_25_136_PA_1.png,/Users/hela/Code/pata/spectrograms/22_block2_25_136_PA_1.png,,pa,0.9706180095672609
22_block2_72_95_TA_9,22_block2_72_95_TA_9.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_72_95_TA_9.wav,22_block2_72_95_TA_9.png,/Users/hela/Code/pata/spectrograms/22_block2_72_95_TA_9.png,ta,ta,0.8337788581848145
22_block2_48_141_TA_9,22_block2_48_141_TA_9.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_48_141_TA_9.wav,22_block2_48_141_TA_9.png,/Users/hela/Code/pata/spectrograms/22_block2_48_141_TA_9.png,,ta,0.9408180117607116
22_block1_23_42_PA_8,22_block1_23_42_PA_8.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_23_42_PA_8.wav,22_block1_23_42_PA_8.png,/Users/hela/Code/pata/spectrograms/22_block1_23_42_PA_8.png,pa,pa,0.9093364477157592
22_block1_60_10_TA_4,22_block1_60_10_TA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_60_10_TA_4.wav,22_block1_60_10_TA_4.png,/Users/hela/Code/pata/spectrograms/22_block1_60_10_TA_4.png,,ta,0.941824197769165
22_block1_47_79_PA_8,22_block1_47_79_PA_8.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_47_79_PA_8.wav,22_block1_47_79_PA_8.png,/Users/hela/Code/pata/spectrograms/22_block1_47_79_PA_8.png,,pa,0.9240157008171082
22_block1_62_65_PA_7,22_block1_62_65_PA_7.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_62_65_PA_7.wav,22_block1_62_65_PA_7.png,/Users/hela/Code/pata/spectrograms/22_block1_62_65_PA_7.png,,pa,0.9505814909934998
22_block2_40_99_TA_9,22_block2_40_99_TA_9.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_40_99_TA_9.wav,22_block2_40_99_TA_9.png,/Users/hela/Code/pata/spectrograms/22_block2_40_99_TA_9.png,,ta,0.9977052807807922
22_block1_36_19_TA_4,22_block1_36_19_TA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_36_19_TA_4.wav,22_block1_36_19_TA_4.png,/Users/hela/Code/pata/spectrograms/22_block1_36_19_TA_4.png,ta,ta,0.7495290637016296
22_block2_54_156_TA_7,22_block2_54_156_TA_7.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_54_156_TA_7.wav,22_block2_54_156_TA_7.png,/Users/hela/Code/pata/spectrograms/22_block2_54_156_TA_7.png,,ta,0.9695648550987244
22_block1_25_62_TA_1,22_block1_25_62_TA_1.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_25_62_TA_1.wav,22_block1_25_62_TA_1.png,/Users/hela/Code/pata/spectrograms/22_block1_25_62_TA_1.png,,ta,0.9745946526527404
22_block1_52_52_TA_4,22_block1_52_52_TA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_52_52_TA_4.wav,22_block1_52_52_TA_4.png,/Users/hela/Code/pata/spectrograms/22_block1_52_52_TA_4.png,,ta,0.9759147763252258
22_block2_32_157_TA_9,22_block2_32_157_TA_9.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_32_157_TA_9.wav,22_block2_32_157_TA_9.png,/Users/hela/Code/pata/spectrograms/22_block2_32_157_TA_9.png,,ta,0.9851318001747132
22_block1_66_76_TA_2,22_block1_66_76_TA_2.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_66_76_TA_2.wav,22_block1_66_76_TA_2.png,/Users/hela/Code/pata/spectrograms/22_block1_66_76_TA_2.png,ta,ta,0.7744356989860535
22_block2_9_98_PA_1,22_block2_9_98_PA_1.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_9_98_PA_1.wav,22_block2_9_98_PA_1.png,/Users/hela/Code/pata/spectrograms/22_block2_9_98_PA_1.png,,pa,0.9799680709838868
22_block2_14_108_TA_7,22_block2_14_108_TA_7.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_14_108_TA_7.wav,22_block2_14_108_TA_7.png,/Users/hela/Code/pata/spectrograms/22_block2_14_108_TA_7.png,ta,pa,0.6631168127059937
22_block1_12_6_TA_4,22_block1_12_6_TA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_12_6_TA_4.wav,22_block1_12_6_TA_4.png,/Users/hela/Code/pata/spectrograms/22_block1_12_6_TA_4.png,ta,ta,0.8102389574050903
22_block1_11_80_TA_3,22_block1_11_80_TA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_11_80_TA_3.wav,22_block1_11_80_TA_3.png,/Users/hela/Code/pata/spectrograms/22_block1_11_80_TA_3.png,,ta,0.956775426864624
22_block2_11_143_PA_3,22_block2_11_143_PA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_11_143_PA_3.wav,22_block2_11_143_PA_3.png,/Users/hela/Code/pata/spectrograms/22_block2_11_143_PA_3.png,,pa,0.9825587272644044
22_block2_78_128_TA_7,22_block2_78_128_TA_7.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_78_128_TA_7.wav,22_block2_78_128_TA_7.png,/Users/hela/Code/pata/spectrograms/22_block2_78_128_TA_7.png,,ta,0.9365220665931702
22_block2_52_83_PA_4,22_block2_52_83_PA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_52_83_PA_4.wav,22_block2_52_83_PA_4.png,/Users/hela/Code/pata/spectrograms/22_block2_52_83_PA_4.png,,pa,0.9856600761413574
22_block2_18_109_PA_2,22_block2_18_109_PA_2.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_18_109_PA_2.wav,22_block2_18_109_PA_2.png,/Users/hela/Code/pata/spectrograms/22_block2_18_109_PA_2.png,,pa,0.987648606300354
22_block2_29_127_TA_6,22_block2_29_127_TA_6.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_29_127_TA_6.wav,22_block2_29_127_TA_6.png,/Users/hela/Code/pata/spectrograms/22_block2_29_127_TA_6.png,,ta,0.9408074617385864
22_block2_20_129_PA_4,22_block2_20_129_PA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_20_129_PA_4.wav,22_block2_20_129_PA_4.png,/Users/hela/Code/pata/spectrograms/22_block2_20_129_PA_4.png,,pa,0.9642940759658812
22_block2_17_86_PA_1,22_block2_17_86_PA_1.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_17_86_PA_1.wav,22_block2_17_86_PA_1.png,/Users/hela/Code/pata/spectrograms/22_block2_17_86_PA_1.png,,pa,0.9846648573875428
22_block2_46_103_TA_7,22_block2_46_103_TA_7.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_46_103_TA_7.wav,22_block2_46_103_TA_7.png,/Users/hela/Code/pata/spectrograms/22_block2_46_103_TA_7.png,ta,ta,0.8280601501464844
22_block1_20_74_TA_4,22_block1_20_74_TA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_20_74_TA_4.wav,22_block1_20_74_TA_4.png,/Users/hela/Code/pata/spectrograms/22_block1_20_74_TA_4.png,,ta,0.970532238483429
22_block1_75_59_TA_3,22_block1_75_59_TA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_75_59_TA_3.wav,22_block1_75_59_TA_3.png,/Users/hela/Code/pata/spectrograms/22_block1_75_59_TA_3.png,,ta,0.9611199498176576
22_block2_8_105_TA_9,22_block2_8_105_TA_9.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_8_105_TA_9.wav,22_block2_8_105_TA_9.png,/Users/hela/Code/pata/spectrograms/22_block2_8_105_TA_9.png,,ta,0.9846903681755066
22_block1_22_49_PA_7,22_block1_22_49_PA_7.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_22_49_PA_7.wav,22_block1_22_49_PA_7.png,/Users/hela/Code/pata/spectrograms/22_block1_22_49_PA_7.png,,pa,0.9728472828865052
22_block1_73_34_TA_1,22_block1_73_34_TA_1.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_73_34_TA_1.wav,22_block1_73_34_TA_1.png,/Users/hela/Code/pata/spectrograms/22_block1_73_34_TA_1.png,,ta,0.986422836780548
22_block1_18_77_TA_2,22_block1_18_77_TA_2.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_18_77_TA_2.wav,22_block1_18_77_TA_2.png,/Users/hela/Code/pata/spectrograms/22_block1_18_77_TA_2.png,,ta,0.9953599572181702
22_block1_71_69_PA_8,22_block1_71_69_PA_8.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_71_69_PA_8.wav,22_block1_71_69_PA_8.png,/Users/hela/Code/pata/spectrograms/22_block1_71_69_PA_8.png,pa,pa,0.8702296018600464
22_block1_57_68_TA_1,22_block1_57_68_TA_1.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_57_68_TA_1.wav,22_block1_57_68_TA_1.png,/Users/hela/Code/pata/spectrograms/22_block1_57_68_TA_1.png,,ta,0.996451497077942
22_block1_65_20_TA_1,22_block1_65_20_TA_1.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_65_20_TA_1.wav,22_block1_65_20_TA_1.png,/Users/hela/Code/pata/spectrograms/22_block1_65_20_TA_1.png,,ta,0.9937594532966614
22_block1_7_27_PA_8,22_block1_7_27_PA_8.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_7_27_PA_8.wav,22_block1_7_27_PA_8.png,/Users/hela/Code/pata/spectrograms/22_block1_7_27_PA_8.png,,pa,0.9363775849342346
22_block1_44_18_TA_4,22_block1_44_18_TA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_44_18_TA_4.wav,22_block1_44_18_TA_4.png,/Users/hela/Code/pata/spectrograms/22_block1_44_18_TA_4.png,,ta,0.9881766438484192
22_block1_45_61_PA_6,22_block1_45_61_PA_6.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_45_61_PA_6.wav,22_block1_45_61_PA_6.png,/Users/hela/Code/pata/spectrograms/22_block1_45_61_PA_6.png,,pa,0.9865235686302184
22_block2_1_88_PA_1,22_block2_1_88_PA_1.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_1_88_PA_1.wav,22_block2_1_88_PA_1.png,/Users/hela/Code/pata/spectrograms/22_block2_1_88_PA_1.png,,pa,0.9820917248725892
22_block1_34_46_TA_2,22_block1_34_46_TA_2.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_34_46_TA_2.wav,22_block1_34_46_TA_2.png,/Users/hela/Code/pata/spectrograms/22_block1_34_46_TA_2.png,,ta,0.9971237778663636
22_block2_4_113_PA_4,22_block2_4_113_PA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_4_113_PA_4.wav,22_block2_4_113_PA_4.png,/Users/hela/Code/pata/spectrograms/22_block2_4_113_PA_4.png,,pa,0.9642115831375122
22_block1_76_13_TA_4,22_block1_76_13_TA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_76_13_TA_4.wav,22_block1_76_13_TA_4.png,/Users/hela/Code/pata/spectrograms/22_block1_76_13_TA_4.png,,ta,0.9725937247276306
22_block1_35_71_TA_3,22_block1_35_71_TA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_35_71_TA_3.wav,22_block1_35_71_TA_3.png,/Users/hela/Code/pata/spectrograms/22_block1_35_71_TA_3.png,,ta,0.9887032508850098
22_block2_24_94_TA_9,22_block2_24_94_TA_9.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_24_94_TA_9.wav,22_block2_24_94_TA_9.png,/Users/hela/Code/pata/spectrograms/22_block2_24_94_TA_9.png,,ta,0.9995934367179872
22_block1_32_60_PA_9,22_block1_32_60_PA_9.wav,/Users/hela/Code/pata/Audio_data/22/22_block1_32_60_PA_9.wav,22_block1_32_60_PA_9.png,/Users/hela/Code/pata/spectrograms/22_block1_32_60_PA_9.png,,pa,0.974880039691925
22_block2_76_160_PA_4,22_block2_76_160_PA_4.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_76_160_PA_4.wav,22_block2_76_160_PA_4.png,/Users/hela/Code/pata/spectrograms/22_block2_76_160_PA_4.png,,pa,0.9471580982208252
22_block2_22_81_TA_7,22_block2_22_81_TA_7.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_22_81_TA_7.wav,22_block2_22_81_TA_7.png,/Users/hela/Code/pata/spectrograms/22_block2_22_81_TA_7.png,,ta,0.9917011857032776
22_block2_59_111_PA_3,22_block2_59_111_PA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_59_111_PA_3.wav,22_block2_59_111_PA_3.png,/Users/hela/Code/pata/spectrograms/22_block2_59_111_PA_3.png,pa,pa,0.8521591424942017
22_block2_35_147_PA_3,22_block2_35_147_PA_3.wav,/Users/hela/Code/pata/Audio_data/22/22_block2_35_147_PA_3.wav,22_block2_35_147_PA_3.png,/Users/hela/Code/pata/spectrograms/22_block2_35_147_PA_3.png,,pa,0.9865043759346008
