name,audio_name,audio_path,image_name,image_path,label,predict,confidence,result
45_block2_59_103_TA_3,45_block2_59_103_TA_3.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_59_103_TA_3.wav,45_block2_59_103_TA_3.png,/Users/hela/Code/pata/spectrograms/45_block2_59_103_TA_3.png,,ta,0.9998677968978882,ta
45_block2_5_109_PA_6,45_block2_5_109_PA_6.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_5_109_PA_6.wav,45_block2_5_109_PA_6.png,/Users/hela/Code/pata/spectrograms/45_block2_5_109_PA_6.png,pa,,,pa
45_block2_60_144_TA_4,45_block2_60_144_TA_4.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_60_144_TA_4.wav,45_block2_60_144_TA_4.png,/Users/hela/Code/pata/spectrograms/45_block2_60_144_TA_4.png,,ta,0.9999804496765136,ta
45_block2_61_124_PA_6,45_block2_61_124_PA_6.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_61_124_PA_6.wav,45_block2_61_124_PA_6.png,/Users/hela/Code/pata/spectrograms/45_block2_61_124_PA_6.png,pa,,,pa
45_block2_62_122_PA_7,45_block2_62_122_PA_7.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_62_122_PA_7.wav,45_block2_62_122_PA_7.png,/Users/hela/Code/pata/spectrograms/45_block2_62_122_PA_7.png,,pa,0.9650022387504578,pa
45_block2_63_141_PA_8,45_block2_63_141_PA_8.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_63_141_PA_8.wav,45_block2_63_141_PA_8.png,/Users/hela/Code/pata/spectrograms/45_block2_63_141_PA_8.png,,pa,0.9701655507087708,pa
45_block2_64_100_PA_9,45_block2_64_100_PA_9.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_64_100_PA_9.wav,45_block2_64_100_PA_9.png,/Users/hela/Code/pata/spectrograms/45_block2_64_100_PA_9.png,pa,pa,0.9162550568580629,pa
45_block2_65_115_TA_1,45_block2_65_115_TA_1.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_65_115_TA_1.wav,45_block2_65_115_TA_1.png,/Users/hela/Code/pata/spectrograms/45_block2_65_115_TA_1.png,ta,,,ta
45_block2_66_151_TA_2,45_block2_66_151_TA_2.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_66_151_TA_2.wav,45_block2_66_151_TA_2.png,/Users/hela/Code/pata/spectrograms/45_block2_66_151_TA_2.png,,ta,0.999859094619751,ta
45_block2_67_111_TA_3,45_block2_67_111_TA_3.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_67_111_TA_3.wav,45_block2_67_111_TA_3.png,/Users/hela/Code/pata/spectrograms/45_block2_67_111_TA_3.png,,ta,0.9953495860099792,ta
45_block2_68_136_TA_4,45_block2_68_136_TA_4.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_68_136_TA_4.wav,45_block2_68_136_TA_4.png,/Users/hela/Code/pata/spectrograms/45_block2_68_136_TA_4.png,,ta,0.9987788796424866,ta
45_block2_69_117_PA_6,45_block2_69_117_PA_6.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_69_117_PA_6.wav,45_block2_69_117_PA_6.png,/Users/hela/Code/pata/spectrograms/45_block2_69_117_PA_6.png,pa,,,pa
45_block2_6_160_PA_7,45_block2_6_160_PA_7.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_6_160_PA_7.wav,45_block2_6_160_PA_7.png,/Users/hela/Code/pata/spectrograms/45_block2_6_160_PA_7.png,pa,,,pa
45_block2_70_116_PA_7,45_block2_70_116_PA_7.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_70_116_PA_7.wav,45_block2_70_116_PA_7.png,/Users/hela/Code/pata/spectrograms/45_block2_70_116_PA_7.png,pa,,,pa
45_block2_71_133_PA_8,45_block2_71_133_PA_8.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_71_133_PA_8.wav,45_block2_71_133_PA_8.png,/Users/hela/Code/pata/spectrograms/45_block2_71_133_PA_8.png,,pa,0.9603667855262756,pa
45_block2_72_84_PA_9,45_block2_72_84_PA_9.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_72_84_PA_9.wav,45_block2_72_84_PA_9.png,/Users/hela/Code/pata/spectrograms/45_block2_72_84_PA_9.png,pa,,,pa
45_block2_73_93_TA_1,45_block2_73_93_TA_1.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_73_93_TA_1.wav,45_block2_73_93_TA_1.png,/Users/hela/Code/pata/spectrograms/45_block2_73_93_TA_1.png,ta,,,ta
45_block2_74_81_TA_2,45_block2_74_81_TA_2.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_74_81_TA_2.wav,45_block2_74_81_TA_2.png,/Users/hela/Code/pata/spectrograms/45_block2_74_81_TA_2.png,,ta,0.9996331930160522,ta
45_block2_75_121_TA_3,45_block2_75_121_TA_3.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_75_121_TA_3.wav,45_block2_75_121_TA_3.png,/Users/hela/Code/pata/spectrograms/45_block2_75_121_TA_3.png,ta,,,ta
45_block2_76_83_TA_4,45_block2_76_83_TA_4.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_76_83_TA_4.wav,45_block2_76_83_TA_4.png,/Users/hela/Code/pata/spectrograms/45_block2_76_83_TA_4.png,,ta,0.9964035749435424,ta
45_block2_77_130_PA_6,45_block2_77_130_PA_6.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_77_130_PA_6.wav,45_block2_77_130_PA_6.png,/Users/hela/Code/pata/spectrograms/45_block2_77_130_PA_6.png,pa,,,pa
45_block2_78_137_PA_7,45_block2_78_137_PA_7.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_78_137_PA_7.wav,45_block2_78_137_PA_7.png,/Users/hela/Code/pata/spectrograms/45_block2_78_137_PA_7.png,pa,,,pa
45_block2_79_134_PA_8,45_block2_79_134_PA_8.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_79_134_PA_8.wav,45_block2_79_134_PA_8.png,/Users/hela/Code/pata/spectrograms/45_block2_79_134_PA_8.png,pa,,,pa
45_block2_7_156_PA_8,45_block2_7_156_PA_8.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_7_156_PA_8.wav,45_block2_7_156_PA_8.png,/Users/hela/Code/pata/spectrograms/45_block2_7_156_PA_8.png,,pa,0.9759650826454164,pa
45_block2_80_126_PA_9,45_block2_80_126_PA_9.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_80_126_PA_9.wav,45_block2_80_126_PA_9.png,/Users/hela/Code/pata/spectrograms/45_block2_80_126_PA_9.png,pa,,,pa
45_block2_8_146_PA_9,45_block2_8_146_PA_9.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_8_146_PA_9.wav,45_block2_8_146_PA_9.png,/Users/hela/Code/pata/spectrograms/45_block2_8_146_PA_9.png,pa,pa,0.9468500018119812,pa
45_block2_9_143_TA_1,45_block2_9_143_TA_1.wav,/Users/hela/Code/pata/Audio_data/45/45_block2_9_143_TA_1.wav,45_block2_9_143_TA_1.png,/Users/hela/Code/pata/spectrograms/45_block2_9_143_TA_1.png,ta,,,ta
46_block1_10_68_TA_2,46_block1_10_68_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_10_68_TA_2.wav,46_block1_10_68_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_10_68_TA_2.png,ta,,,ta
46_block1_11_31_TA_3,46_block1_11_31_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_11_31_TA_3.wav,46_block1_11_31_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_11_31_TA_3.png,,ta,0.9731483459472656,ta
46_block1_12_58_TA_4,46_block1_12_58_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_12_58_TA_4.wav,46_block1_12_58_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_12_58_TA_4.png,ta,,,ta
46_block1_13_22_PA_6,46_block1_13_22_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_13_22_PA_6.wav,46_block1_13_22_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_13_22_PA_6.png,pa,pa,0.9363911747932434,pa
46_block1_14_20_PA_7,46_block1_14_20_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_14_20_PA_7.wav,46_block1_14_20_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_14_20_PA_7.png,pa,,,pa
46_block1_15_47_PA_8,46_block1_15_47_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_15_47_PA_8.wav,46_block1_15_47_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_15_47_PA_8.png,pa,pa,0.8837470412254333,pa
46_block1_16_79_PA_9,46_block1_16_79_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_16_79_PA_9.wav,46_block1_16_79_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_16_79_PA_9.png,pa,,,pa
46_block1_17_36_TA_1,46_block1_17_36_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_17_36_TA_1.wav,46_block1_17_36_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_17_36_TA_1.png,ta,ta,0.7112888693809509,ta
46_block1_18_80_TA_2,46_block1_18_80_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_18_80_TA_2.wav,46_block1_18_80_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_18_80_TA_2.png,ta,,,ta
46_block1_19_64_TA_3,46_block1_19_64_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_19_64_TA_3.wav,46_block1_19_64_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_19_64_TA_3.png,,ta,0.9873353838920592,ta
46_block1_1_63_TA_1,46_block1_1_63_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_1_63_TA_1.wav,46_block1_1_63_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_1_63_TA_1.png,,ta,0.9823051691055298,ta
46_block1_20_70_TA_4,46_block1_20_70_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_20_70_TA_4.wav,46_block1_20_70_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_20_70_TA_4.png,,ta,0.9780881404876708,ta
46_block1_21_12_PA_6,46_block1_21_12_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_21_12_PA_6.wav,46_block1_21_12_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_21_12_PA_6.png,pa,,,pa
46_block1_22_27_PA_7,46_block1_22_27_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_22_27_PA_7.wav,46_block1_22_27_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_22_27_PA_7.png,,pa,0.9610535502433776,pa
46_block1_23_29_PA_8,46_block1_23_29_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_23_29_PA_8.wav,46_block1_23_29_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_23_29_PA_8.png,pa,pa,0.9302950501441956,pa
46_block1_24_51_PA_9,46_block1_24_51_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_24_51_PA_9.wav,46_block1_24_51_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_24_51_PA_9.png,pa,,,pa
46_block1_25_34_TA_1,46_block1_25_34_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_25_34_TA_1.wav,46_block1_25_34_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_25_34_TA_1.png,,ta,0.994577169418335,ta
46_block1_26_18_TA_2,46_block1_26_18_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_26_18_TA_2.wav,46_block1_26_18_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_26_18_TA_2.png,ta,,,ta
46_block1_27_53_TA_3,46_block1_27_53_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_27_53_TA_3.wav,46_block1_27_53_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_27_53_TA_3.png,,ta,0.9968007802963256,ta
46_block1_28_37_TA_4,46_block1_28_37_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_28_37_TA_4.wav,46_block1_28_37_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_28_37_TA_4.png,ta,ta,0.9543273448944092,ta
46_block1_29_14_PA_6,46_block1_29_14_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_29_14_PA_6.wav,46_block1_29_14_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_29_14_PA_6.png,,pa,0.9884341359138488,pa
46_block1_2_9_TA_2,46_block1_2_9_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_2_9_TA_2.wav,46_block1_2_9_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_2_9_TA_2.png,ta,,,ta
46_block1_30_75_PA_7,46_block1_30_75_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_30_75_PA_7.wav,46_block1_30_75_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_30_75_PA_7.png,,pa,0.9648939967155457,pa
46_block1_31_23_PA_8,46_block1_31_23_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_31_23_PA_8.wav,46_block1_31_23_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_31_23_PA_8.png,pa,pa,0.7071301937103271,pa
46_block1_32_42_PA_9,46_block1_32_42_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_32_42_PA_9.wav,46_block1_32_42_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_32_42_PA_9.png,pa,,,pa
46_block1_33_50_TA_1,46_block1_33_50_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_33_50_TA_1.wav,46_block1_33_50_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_33_50_TA_1.png,,ta,0.9874132871627808,ta
46_block1_34_49_TA_2,46_block1_34_49_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_34_49_TA_2.wav,46_block1_34_49_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_34_49_TA_2.png,,ta,0.9998559951782228,ta
46_block1_35_67_TA_3,46_block1_35_67_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_35_67_TA_3.wav,46_block1_35_67_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_35_67_TA_3.png,ta,,,ta
46_block1_36_44_TA_4,46_block1_36_44_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_36_44_TA_4.wav,46_block1_36_44_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_36_44_TA_4.png,,ta,0.9982668161392212,ta
46_block1_37_6_PA_6,46_block1_37_6_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_37_6_PA_6.wav,46_block1_37_6_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_37_6_PA_6.png,,pa,0.9742488265037536,pa
46_block1_38_26_PA_7,46_block1_38_26_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_38_26_PA_7.wav,46_block1_38_26_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_38_26_PA_7.png,,pa,0.9710231423377992,pa
46_block1_39_10_PA_8,46_block1_39_10_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_39_10_PA_8.wav,46_block1_39_10_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_39_10_PA_8.png,,pa,0.9839189648628236,pa
46_block1_3_46_TA_3,46_block1_3_46_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_3_46_TA_3.wav,46_block1_3_46_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_3_46_TA_3.png,,ta,0.9751474261283876,ta
46_block1_40_65_PA_9,46_block1_40_65_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_40_65_PA_9.wav,46_block1_40_65_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_40_65_PA_9.png,,pa,0.9699735641479492,pa
46_block1_41_59_TA_1,46_block1_41_59_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_41_59_TA_1.wav,46_block1_41_59_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_41_59_TA_1.png,ta,,,ta
46_block1_42_30_TA_2,46_block1_42_30_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_42_30_TA_2.wav,46_block1_42_30_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_42_30_TA_2.png,ta,,,ta
46_block1_43_21_TA_3,46_block1_43_21_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_43_21_TA_3.wav,46_block1_43_21_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_43_21_TA_3.png,,ta,0.9865070581436156,ta
46_block1_44_41_TA_4,46_block1_44_41_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_44_41_TA_4.wav,46_block1_44_41_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_44_41_TA_4.png,,ta,0.9979444146156312,ta
46_block1_45_17_PA_6,46_block1_45_17_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_45_17_PA_6.wav,46_block1_45_17_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_45_17_PA_6.png,pa,pa,0.9317219853401184,pa
46_block1_46_69_PA_7,46_block1_46_69_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_46_69_PA_7.wav,46_block1_46_69_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_46_69_PA_7.png,pa,pa,0.9453200101852416,pa
46_block1_47_28_PA_8,46_block1_47_28_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_47_28_PA_8.wav,46_block1_47_28_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_47_28_PA_8.png,ta,,,ta
46_block1_48_8_PA_9,46_block1_48_8_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_48_8_PA_9.wav,46_block1_48_8_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_48_8_PA_9.png,pa,,,pa
46_block1_49_1_TA_1,46_block1_49_1_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_49_1_TA_1.wav,46_block1_49_1_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_49_1_TA_1.png,ta,,,ta
46_block1_4_35_TA_4,46_block1_4_35_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_4_35_TA_4.wav,46_block1_4_35_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_4_35_TA_4.png,ta,,,ta
46_block1_50_4_TA_2,46_block1_50_4_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_50_4_TA_2.wav,46_block1_50_4_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_50_4_TA_2.png,ta,ta,0.6536295413970947,ta
46_block1_51_76_TA_3,46_block1_51_76_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_51_76_TA_3.wav,46_block1_51_76_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_51_76_TA_3.png,,ta,0.9994713664054872,ta
46_block1_52_55_TA_4,46_block1_52_55_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_52_55_TA_4.wav,46_block1_52_55_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_52_55_TA_4.png,ta,,,ta
46_block1_53_78_PA_6,46_block1_53_78_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_53_78_PA_6.wav,46_block1_53_78_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_53_78_PA_6.png,pa,pa,0.9490464329719543,pa
46_block1_54_15_PA_7,46_block1_54_15_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_54_15_PA_7.wav,46_block1_54_15_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_54_15_PA_7.png,pa,pa,0.9444600343704224,pa
46_block1_55_56_PA_8,46_block1_55_56_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_55_56_PA_8.wav,46_block1_55_56_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_55_56_PA_8.png,pa,,,pa
46_block1_56_39_PA_9,46_block1_56_39_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_56_39_PA_9.wav,46_block1_56_39_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_56_39_PA_9.png,pa,pa,0.9045237302780152,pa
46_block1_57_5_TA_1,46_block1_57_5_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_57_5_TA_1.wav,46_block1_57_5_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_57_5_TA_1.png,,ta,0.9882577061653136,ta
46_block1_58_62_TA_2,46_block1_58_62_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_58_62_TA_2.wav,46_block1_58_62_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_58_62_TA_2.png,,ta,0.998262107372284,ta
46_block1_59_57_TA_3,46_block1_59_57_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_59_57_TA_3.wav,46_block1_59_57_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_59_57_TA_3.png,,ta,0.9823290705680848,ta
46_block1_5_74_PA_6,46_block1_5_74_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_5_74_PA_6.wav,46_block1_5_74_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_5_74_PA_6.png,pa,pa,0.9199056029319764,pa
46_block1_60_3_TA_4,46_block1_60_3_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_60_3_TA_4.wav,46_block1_60_3_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_60_3_TA_4.png,ta,ta,0.9371877312660216,ta
46_block1_61_24_PA_6,46_block1_61_24_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_61_24_PA_6.wav,46_block1_61_24_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_61_24_PA_6.png,pa,pa,0.9405397176742554,pa
46_block1_62_52_PA_7,46_block1_62_52_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_62_52_PA_7.wav,46_block1_62_52_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_62_52_PA_7.png,pa,ta,0.6253255009651184,pa
46_block1_63_43_PA_8,46_block1_63_43_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_63_43_PA_8.wav,46_block1_63_43_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_63_43_PA_8.png,pa,pa,0.90817791223526,pa
46_block1_64_48_PA_9,46_block1_64_48_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_64_48_PA_9.wav,46_block1_64_48_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_64_48_PA_9.png,pa,,,pa
46_block1_65_60_TA_1,46_block1_65_60_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_65_60_TA_1.wav,46_block1_65_60_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_65_60_TA_1.png,,ta,0.9718390107154846,ta
46_block1_66_54_TA_2,46_block1_66_54_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_66_54_TA_2.wav,46_block1_66_54_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_66_54_TA_2.png,,ta,0.98581063747406,ta
46_block1_67_16_TA_3,46_block1_67_16_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_67_16_TA_3.wav,46_block1_67_16_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_67_16_TA_3.png,ta,,,ta
46_block1_68_2_TA_4,46_block1_68_2_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_68_2_TA_4.wav,46_block1_68_2_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_68_2_TA_4.png,ta,,,ta
46_block1_69_13_PA_6,46_block1_69_13_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_69_13_PA_6.wav,46_block1_69_13_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_69_13_PA_6.png,,pa,0.9792413115501404,pa
46_block1_6_7_PA_7,46_block1_6_7_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_6_7_PA_7.wav,46_block1_6_7_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_6_7_PA_7.png,,pa,0.9762009382247924,pa
46_block1_70_71_PA_7,46_block1_70_71_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_70_71_PA_7.wav,46_block1_70_71_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_70_71_PA_7.png,pa,,,pa
46_block1_71_61_PA_8,46_block1_71_61_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_71_61_PA_8.wav,46_block1_71_61_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_71_61_PA_8.png,pa,pa,0.957631766796112,pa
46_block1_72_19_PA_9,46_block1_72_19_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_72_19_PA_9.wav,46_block1_72_19_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_72_19_PA_9.png,,pa,0.983774960041046,pa
46_block1_73_33_TA_1,46_block1_73_33_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_73_33_TA_1.wav,46_block1_73_33_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_73_33_TA_1.png,,ta,0.9996139407157898,ta
46_block1_74_25_TA_2,46_block1_74_25_TA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_74_25_TA_2.wav,46_block1_74_25_TA_2.png,/Users/hela/Code/pata/spectrograms/46_block1_74_25_TA_2.png,,ta,0.9694166779518129,ta
46_block1_75_77_TA_3,46_block1_75_77_TA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_75_77_TA_3.wav,46_block1_75_77_TA_3.png,/Users/hela/Code/pata/spectrograms/46_block1_75_77_TA_3.png,,ta,0.9790186882019044,ta
46_block1_76_11_TA_4,46_block1_76_11_TA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_76_11_TA_4.wav,46_block1_76_11_TA_4.png,/Users/hela/Code/pata/spectrograms/46_block1_76_11_TA_4.png,,ta,0.9865745902061462,ta
46_block1_77_66_PA_6,46_block1_77_66_PA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_77_66_PA_6.wav,46_block1_77_66_PA_6.png,/Users/hela/Code/pata/spectrograms/46_block1_77_66_PA_6.png,pa,,,pa
46_block1_78_38_PA_7,46_block1_78_38_PA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_78_38_PA_7.wav,46_block1_78_38_PA_7.png,/Users/hela/Code/pata/spectrograms/46_block1_78_38_PA_7.png,pa,,,pa
46_block1_79_45_PA_8,46_block1_79_45_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_79_45_PA_8.wav,46_block1_79_45_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_79_45_PA_8.png,pa,pa,0.8984435796737671,pa
46_block1_7_40_PA_8,46_block1_7_40_PA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_7_40_PA_8.wav,46_block1_7_40_PA_8.png,/Users/hela/Code/pata/spectrograms/46_block1_7_40_PA_8.png,pa,,,pa
